,0h-1,0h-10,0h-11,0h-12,0h-13,0h-14,0h-15,0h-16,0h-2,0h-3,0h-4,0h-5,0h-6,0h-7,0h-8,0h-9,8-144h-1,8-144h-10,8-144h-11,8-144h-12,8-144h-13,8-144h-14,8-144h-15,8-144h-16,8-144h-2,8-144h-3,8-144h-4,8-144h-5,8-144h-6,8-144h-7,8-144h-8,8-144h-9,8-24h-1,8-24h-10,8-24h-11,8-24h-12,8-24h-13,8-24h-14,8-24h-15,8-24h-16,8-24h-2,8-24h-3,8-24h-4,8-24h-5,8-24h-6,8-24h-7,8-24h-8,8-24h-9,8-72h-1,8-72h-10,8-72h-11,8-72h-12,8-72h-13,8-72h-14,8-72h-15,8-72h-16,8-72h-2,8-72h-3,8-72h-4,8-72h-5,8-72h-6,8-72h-7,8-72h-8,8-72h-9,P-144h-1,P-144h-10,P-144h-11,P-144h-12,P-144h-13,P-144h-14,P-144h-15,P-144h-16,P-144h-2,P-144h-3,P-144h-4,P-144h-5,P-144h-6,P-144h-7,P-144h-8,P-144h-9,P-24h-1,P-24h-10,P-24h-11,P-24h-12,P-24h-13,P-24h-14,P-24h-15,P-24h-16,P-24h-2,P-24h-3,P-24h-4,P-24h-5,P-24h-6,P-24h-7,P-24h-8,P-24h-9,P-72h-1,P-72h-10,P-72h-11,P-72h-12,P-72h-13,P-72h-14,P-72h-15,P-72h-16,P-72h-2,P-72h-3,P-72h-4,P-72h-5,P-72h-6,P-72h-7,P-72h-8,P-72h-9,S-144h-1,S-144h-10,S-144h-11,S-144h-12,S-144h-13,S-144h-14,S-144h-15,S-144h-16,S-144h-2,S-144h-3,S-144h-4,S-144h-5,S-144h-6,S-144h-7,S-144h-8,S-144h-9,S-24h-1,S-24h-10,S-24h-11,S-24h-12,S-24h-13,S-24h-14,S-24h-15,S-24h-16,S-24h-2,S-24h-3,S-24h-4,S-24h-5,S-24h-6,S-24h-7,S-24h-8,S-24h-9,S-72h-1,S-72h-10,S-72h-11,S-72h-12,S-72h-13,S-72h-14,S-72h-15,S-72h-16,S-72h-2,S-72h-3,S-72h-4,S-72h-5,S-72h-6,S-72h-7,S-72h-8,S-72h-9
C18_POS_0029_n-acetyl-leucine_positive_M+H174p1125_3p03,21.708563891168502,,,,,,,,21.921450761947398,21.521452235454124,20.53694454661277,,,,,,18.06694414733344,,,,,,,,18.372095750584297,17.876385933349273,17.898482683316235,,,,,,19.415052019148952,,,,,,,,19.749559129916218,19.062334832719348,19.555651214570478,,,,,,19.291355699745917,,,,,,,,19.436155112593895,18.265601421613336,19.32577532349151,,,,,,19.788663361130077,,,,,,,,19.803342890734093,20.156463305721424,19.852457743478812,,,,,,18.637402218546335,,,,,,,,18.345656433751046,18.68659929761109,18.616860266346343,,,,,,19.114573882654742,,,,,,,,18.943758910998998,19.121927849581738,18.940890783253355,,,,,,18.96787641760642,,,,,,,,19.515966891144927,19.58287783281409,19.281678048145263,,,,,,20.789069679549,,,,,,,,19.54512606046207,19.01650397264307,19.574094735449503,,,,,,19.561201006371675,,,,,,,,19.571369780819538,19.770914211458436,19.82350193170814,,,,,
C18_POS_0030_23-carboxypropanoylamino_hexanoic_acid_positive_M+H232p1180_3p05,17.337363935438844,,,,,,,,16.705935111174906,17.2070048696503,16.817266167336168,,,,,,16.646638205889932,,,,,,,,16.407321289746214,16.027841892080364,16.160411387861704,,,,,,16.056275672084993,,,,,,,,16.3071370238866,16.185989305629338,16.694715165254692,,,,,,17.110838518794413,,,,,,,,16.585654147072432,15.632427910709358,16.803114837775464,,,,,,16.088148376427828,,,,,,,,15.876665818696502,16.15961804429051,15.759263701951097,,,,,,16.854412962815584,,,,,,,,16.506325798440795,16.378260770048826,16.5569287499475,,,,,,17.725093389514374,,,,,,,,17.540397136602852,17.68568692051712,17.4270389198749,,,,,,16.666299956853,,,,,,,,17.241429535668217,17.375769867050632,17.117957669831817,,,,,,17.35266899893882,,,,,,,,16.503583451097153,16.22630448837613,16.465785146393227,,,,,,16.78373242673898,,,,,,,,16.65593439920331,16.34868374354714,16.530566148962944,,,,,
C18_POS_0031_n-acetyl-phenylalanine_positive_M+H208p0968_3p18,21.411665399520395,,,,,,,,21.4752491080137,21.495572506095694,20.493979204648195,,,,,,18.365491126639444,,,,,,,,18.765365486627356,18.536445604281322,18.41198356021869,,,,,,19.05547664900103,,,,,,,,19.31270340617824,18.964979366404314,19.44444827603382,,,,,,18.92053806333492,,,,,,,,19.610962620323384,18.473643876779015,19.480350891174844,,,,,,19.053879092759523,,,,,,,,19.393912170949225,19.013168478525714,18.97747926051352,,,,,,17.33143077505673,,,,,,,,16.952493938904826,17.263689205972884,17.219586282485142,,,,,,19.70505195390314,,,,,,,,19.2096543481005,19.809221612344924,19.532659318565337,,,,,,19.117759783885447,,,,,,,,19.885713360215025,19.53314538150905,19.562239778465333,,,,,,20.677093358772183,,,,,,,,19.558541355960163,18.77800976776553,19.312017142586814,,,,,,19.244493814056106,,,,,,,,19.518374597156406,19.663037107645643,19.44496112967796,,,,,
C18_POS_0032_indole-3-carboxylic_acid_positive_M+H162p0550_3p24,20.7836843340955,,,,,,,,20.790811242802086,20.87487303842756,19.788453670199605,,,,,,18.172541321602274,,,,,,,,18.72327059647753,18.718625553030975,18.644443120581908,,,,,,18.58556163874175,,,,,,,,19.110363962450997,18.64509715730848,19.106008249174717,,,,,,18.601419883924134,,,,,,,,18.871637919891803,17.93244987020035,18.556662007870322,,,,,,20.532621594294802,,,,,,,,20.685338758140468,20.996203639214112,20.623747075930684,,,,,,17.314088785420186,,,,,,,,16.887827345551308,17.173827113186196,17.158955452278295,,,,,,18.127621986828505,,,,,,,,17.813362822227973,18.06426704884754,17.763287603261926,,,,,,19.29257618637372,,,,,,,,20.04731215630658,19.798758297213265,19.449240436390618,,,,,,20.350738281556605,,,,,,,,19.256640385176055,18.744462906833444,19.190615178726258,,,,,,18.71387240349275,,,,,,,,18.868183794083315,19.299246532026764,19.37497103293338,,,,,
C18_POS_0033_indole-3-carbaldehyde_positive_M+H146p0601_3p32,24.13693286542904,,,,,,,,23.93397596241987,24.021210671841178,22.943713038873305,,,,,,20.806662209857016,,,,,,,,21.53261002049566,21.23466628635433,21.006460454571844,,,,,,22.110274931486945,,,,,,,,22.510090497305047,22.000513365318525,22.304677179842646,,,,,,21.744395406732828,,,,,,,,22.0615534673672,20.785420312966664,21.969056733271064,,,,,,19.30465725777091,,,,,,,,19.534524624831768,20.046599990846417,19.846920831305297,,,,,,19.343383421692767,,,,,,,,19.203820141731107,19.346634579789995,19.23650009595529,,,,,,19.542117519123657,,,,,,,,19.280850559045433,19.336964743497195,19.049406977873815,,,,,,22.026031208780648,,,,,,,,22.024646473271574,22.222834069492052,22.266991832964926,,,,,,23.609088135755627,,,,,,,,22.54536969338219,21.91831517916791,22.417817141772257,,,,,,22.146490423414487,,,,,,,,22.147315871569823,22.18345911019282,22.356998166144184,,,,,
C18_POS_0034_indole-3-acetate_positive_M+H176p0706_3p47,15.842424969794681,,,,,,,,15.841915942731827,15.731437583321963,15.389099102698511,,,,,,,,,,,,,,,,,,,,,,15.318379278058272,,,,,,,,,,,,,,,,15.339062441275674,,,,,,,,15.236479262669333,,,,,,,,19.71462935257875,,,,,,,,19.949645612635283,20.120015930981403,19.847030477061246,,,,,,17.355705347439514,,,,,,,,17.148133049446496,17.235798553653293,17.37559674672648,,,,,,17.715943095888406,,,,,,,,17.623746244040145,17.994646489210872,17.569682091304333,,,,,,15.536219569425137,,,,,,,,15.250009634078152,15.467215728127906,15.428296535389334,,,,,,16.906567786488356,,,,,,,,15.71781080350426,14.979681433470702,,,,,,,15.357914385900994,,,,,,,,15.893553061112021,15.631888823681265,15.500346328179804,,,,,
C18_POS_0035_lumichrome_positive_M+H243p0877_3p51,21.377899208610337,,,,,,,,20.604806681608082,21.897749475329192,20.68092469188897,,,,,,19.59639084187831,,,,,,,,19.414287475839437,19.825489946272672,19.66229822375649,,,,,,20.376017929688558,,,,,,,,20.419843796499357,20.312076077402658,20.563523559436334,,,,,,19.988705927871703,,,,,,,,20.152612757373394,19.74843249077749,20.09921249382847,,,,,,23.372151263860445,,,,,,,,23.22919729390125,23.293466784164856,23.198438634399796,,,,,,19.973078087667993,,,,,,,,20.116492400192804,19.90393998639279,19.884627391545298,,,,,,21.28839183335507,,,,,,,,20.9457559065571,21.322775898804874,21.050029337148196,,,,,,20.12930913082778,,,,,,,,20.933501253441637,20.46815140631188,20.286163890087476,,,,,,22.129260178127062,,,,,,,,21.307887071673324,20.518658619348344,21.09793909995572,,,,,,20.473235603822346,,,,,,,,20.634723684032856,21.073230361747346,21.089653510784423,,,,,
C18_POS_0036_6_8-dihydroxy-8a-methyl-3_5-dimethylidene-dodecahydronaphtho2_3-bfuran-2-one_positive_M+H265p1435_3p75,17.77442485987909,,,,,,,,18.04954653553828,17.76543906089229,17.061798084529055,,,,,,16.832626174949873,,,,,,,,16.965636282512847,17.07186704376729,16.80560620755918,,,,,,17.58897554113806,,,,,,,,18.166353512373632,17.796923686730405,17.73599660831484,,,,,,17.38133686862594,,,,,,,,17.906607213901676,16.568154006255327,17.469697352109378,,,,,,16.478206927517114,,,,,,,,16.428662693695976,16.50290071417789,15.964177956154138,,,,,,13.871255563739872,,,,,,,,13.351545915474576,13.775965381158658,13.761400741508577,,,,,,14.974153966054725,,,,,,,,13.925633121983655,14.790841204345895,14.167093147755894,,,,,,17.17376245397369,,,,,,,,17.856343026321234,17.47150065047505,17.016232586369807,,,,,,18.769169723950895,,,,,,,,17.81055013836772,17.11751520759779,17.613716315060493,,,,,,17.64553706907569,,,,,,,,17.443503014893203,17.467975790650662,17.60625640512574,,,,,
C18_POS_0037_e31-ethyl-3-methylpyrazol-4-yl14-hydroxyphenyl_prop-2-en-1-one_positive_M+H257p1285_4p13,21.079741891235773,,,,,,,,20.843231018030217,20.715634412154238,19.76219358671545,,,,,,20.17702309214707,,,,,,,,20.255605695722675,20.019428096873238,19.96445620762213,,,,,,19.339455785322656,,,,,,,,19.812878199330214,19.46787111271005,19.85669585486122,,,,,,19.520411902078372,,,,,,,,19.62443273477336,19.348260883441522,19.587593315231377,,,,,,18.0754482555496,,,,,,,,17.976276907686884,17.760949726464517,17.759620178108545,,,,,,16.980284156038127,,,,,,,,16.435634991694602,16.973098362149898,16.816206447441193,,,,,,16.994837673662662,,,,,,,,16.773864541587546,16.994867782848985,16.83070947753763,,,,,,20.556952413010187,,,,,,,,20.759679730442357,20.871604951560226,20.817471127006538,,,,,,21.075797059282106,,,,,,,,20.089494741453368,19.333006646647682,19.840879280818662,,,,,,20.19797627216925,,,,,,,,19.829077484685563,20.486917497306795,20.371855340544858,,,,,
C18_POS_0038_3-hydroxy-6_6-dimethyl-23_4_5-trimethoxyphenyl3_5_6_7-tetrahydrobenzimidaz_ol-4-one_positive_M+H347p1602_4p19,,,,,,,,,15.069209328703865,,,,,,,,,,,,,,,,,14.817353218841227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.948631498500912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49695640127906,16.099995951813614,15.213186926477531,,,,,,,,,,,,,,,15.002009833726026,15.277471594239898,,,,,,,,,,,,,,,,,,,,,
C18_POS_0039_3_4_5-triethoxy-n-pyridin-3-ylbenzamide_positive_M+H331p1653_4p36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18_POS_0040_prostaglandin_f2_positive_M+Na377p2298_4p61,21.85898210399953,,,,,,,,21.789439302048645,21.814536189392914,20.301729683934877,,,,,,17.903304283510046,,,,,,,,18.509264130686063,18.760899556263958,17.69615788250318,,,,,,20.7093122872652,,,,,,,,20.950739582382088,20.07653715874085,20.72243441316563,,,,,,20.110529169798124,,,,,,,,19.998720522855084,18.794866909249436,19.92971936507887,,,,,,17.910887028576017,,,,,,,,17.78228198290021,17.632511386285138,17.681060193168594,,,,,,15.849967470515725,,,,,,,,15.160210062504026,15.540510476100998,15.590289778842536,,,,,,16.500165492813945,,,,,,,,16.006635861417177,15.973430626413714,15.722119569466138,,,,,,19.67367531197867,,,,,,,,20.402077558799053,20.01470079272929,19.12293500037929,,,,,,22.65145674710444,,,,,,,,21.172054219764117,20.04072931447681,20.486717790199737,,,,,,20.581167718732946,,,,,,,,20.235127492441197,20.650455290514127,20.60872706409991,,,,,
C18_POS_0041_isotretinoin_positive_M+H301p2162_5p34,22.91819788916159,,,,,,,,23.212936127993714,23.25609738581843,21.824851830269328,,,,,,19.098041268993157,,,,,,,,19.62277309782571,20.128776410514284,19.151842877069832,,,,,,21.81079575612882,,,,,,,,22.192333717235986,21.632511671188823,22.24878975378021,,,,,,21.089260002237538,,,,,,,,21.482592716597317,20.319000023409288,21.11398526465295,,,,,,17.63957662274849,,,,,,,,17.999764882622014,18.132266685240985,17.689201506678632,,,,,,17.181805574251136,,,,,,,,16.835721226682978,17.093448434325474,16.857023697208923,,,,,,17.290410353192367,,,,,,,,17.033319989372682,17.33425227032265,16.82374024389416,,,,,,20.83822325915964,,,,,,,,21.85157496520242,21.39139897839941,20.754612310798446,,,,,,23.97000040044247,,,,,,,,22.967968659780162,21.873592178158752,22.609161823262212,,,,,,21.835044058307247,,,,,,,,21.70585928726606,22.21775367382432,22.223248984329683,,,,,
C18_POS_0042_indirubin_positive_M+H263p0815_5p39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C18_POS_0043_sphinganine_positive_M+H302p3054_5p52,18.51875180627871,,,,,,,,19.71554120666555,19.533727356791122,17.71895224853114,,,,,,18.167230382799072,,,,,,,,17.655634515093112,18.51447483765049,18.571150008694758,,,,,,18.703363208362326,,,,,,,,20.255991015973162,18.34440983634234,18.562358451884574,,,,,,18.24624370019016,,,,,,,,17.165762272538355,17.779122581453475,17.448292996813453,,,,,,18.07953074843341,,,,,,,,17.889697907235565,17.58288271297526,17.065998714758667,,,,,,15.007058467884391,,,,,,,,15.009705484855036,14.097303373835189,15.068030275174843,,,,,,14.518417495367627,,,,,,,,15.357119079447163,14.122811602708087,14.353835234322451,,,,,,19.333342831271718,,,,,,,,21.467650371515145,19.75516724353963,18.812000806416133,,,,,,20.724123388723168,,,,,,,,18.820190940236884,18.79644482738547,19.66211500604455,,,,,,18.715433813055697,,,,,,,,18.674957576587463,19.74556596150886,20.577385271911652,,,,,
C18_POS_0044_122-furylmethyl5-methylpyrrolidinylamino_methylene7-822-fury_lmethyl_pyrrolidinylamino_methylene1_6-dihydroxy-3-methyl-5methylethyl7oxo_2-naphthyl3_8-dihydroxy-6-methyl-4methylethyl_naphthalen-2-one_positive_M+2Na2437p1941_5p69,22.792156976172834,,,,,,,,22.383722204739993,22.479236891815454,22.29791331862634,,,,,,22.498234190547194,,,,,,,,22.030509628048605,21.83768541385359,21.68220954262708,,,,,,23.191542797477375,,,,,,,,22.256946701112522,22.4714470778766,22.640867755898658,,,,,,23.045940207257456,,,,,,,,22.7371983041949,22.263404226118222,22.154296811684798,,,,,,22.541033025979576,,,,,,,,21.9268050780994,21.82477960959365,21.875928547867396,,,,,,20.31119430155304,,,,,,,,20.06615085105547,19.662957038177947,19.637225799469338,,,,,,20.485822860406014,,,,,,,,20.73220415572614,20.037493860215008,19.595053245485357,,,,,,22.47127468745259,,,,,,,,22.161484022160767,22.036148732380635,21.86291135669557,,,,,,23.37424908878069,,,,,,,,22.83929429997668,22.398899213148393,22.770208892114326,,,,,,22.766163261920354,,,,,,,,22.40128482255483,22.545212862127904,22.322580306816835,,,,,
C18_POS_0045_sedanolide_positive_M+H195p1380_5p78,19.869503258438588,,,,,,,,20.470549120448762,20.262774550789075,19.459375856051583,,,,,,17.498626238734552,,,,,,,,18.700809245145642,19.362717451672925,17.363552309115708,,,,,,20.824589690027167,,,,,,,,21.172887928475774,20.795650062567578,21.209903678639602,,,,,,19.96935904066521,,,,,,,,19.802756312582517,19.45624965145529,20.095667641132184,,,,,,17.043586412214104,,,,,,,,16.869063443659336,16.45721687043359,16.569742004108114,,,,,,14.98707447260247,,,,,,,,14.987153537656825,14.748422799586146,14.92203801552637,,,,,,15.427065719531958,,,,,,,,14.879254031198931,15.052023956747725,14.389275422481147,,,,,,19.24231691669641,,,,,,,,20.524951226616263,20.16565947298345,19.77061832002104,,,,,,22.218860115191887,,,,,,,,20.958738699486116,20.620533927776776,21.16757495619798,,,,,,20.708400549018318,,,,,,,,20.652434872067097,20.716292567853728,20.919987603674123,,,,,
C18_POS_0046_dehydrocostus_lactone_positive_M+H231p1380_6p01,18.598145766101098,,,,,,,,18.958850604081718,19.642859538916166,18.53599536401822,,,,,,16.729390968497796,,,,,,,,17.31912714246373,18.442120177232145,16.514618401288686,,,,,,18.62683015176034,,,,,,,,19.36383677589086,19.12716872332919,19.70641900056953,,,,,,18.592027704924952,,,,,,,,18.65190700824975,17.92252053244089,18.619846819139436,,,,,,,,,,,,,,,15.01867425104886,,,,,,,14.146444123332085,,,,,,,,13.45742822097883,14.217963112877863,13.44919946273259,,,,,,,,,,,,,,12.937614876349409,,,,,,,,18.39836190529646,,,,,,,,20.06354822374849,19.19617796144417,18.62320217766226,,,,,,20.89900254842758,,,,,,,,20.041638253324027,18.87448702694141,19.79380053145973,,,,,,18.84896371273682,,,,,,,,19.115249030217203,19.777491447595555,19.772256747493515,,,,,
C18_POS_0047_norethisterone_acetate_positive_M+H341p2111_6p04,16.394637665913198,,,,,,,,16.840774528302344,16.829132775906714,16.10613340922047,,,,,,16.338767728437862,,,,,,,,16.316823022189176,16.025844512470787,15.847392444185763,,,,,,16.24028610388688,,,,,,,,17.02057857569492,16.875528988728657,16.621727702328975,,,,,,16.560573295207792,,,,,,,,16.564867220421498,16.04020999439705,16.180152924958072,,,,,,16.102687223159275,,,,,,,,15.853524590965288,14.862916353753743,15.09799156972615,,,,,,13.675815209212278,,,,,,,,13.476968815156294,13.16651440480917,13.007331662678478,,,,,,,,,,,,,,14.520477807386815,,14.883295652427188,,,,,,16.508250290358813,,,,,,,,17.566427780172862,17.004545967255446,16.619510253872793,,,,,,17.77579560175789,,,,,,,,16.950579383566488,16.411249466382806,16.83298572837704,,,,,,16.909214221507362,,,,,,,,16.731775196153695,16.73319713886587,17.077440825448566,,,,,
C18_POS_0048nootkatone_positive_M+H219p1744_6p16,20.164334561224802,,,,,,,,20.94492735386735,20.832708431188426,20.36358048656508,,,,,,17.930938434132514,,,,,,,,18.669474899278033,18.922763448210024,18.3730205032032,,,,,,19.969405012160614,,,,,,,,19.946656228346296,20.13591576301233,20.304058240110674,,,,,,19.768191657470386,,,,,,,,19.793744997051935,18.94074231187673,19.378794046562682,,,,,,19.44502332414742,,,,,,,,18.6971671138632,18.880171513153734,18.147484256922738,,,,,,16.871171096496475,,,,,,,,16.994717781201505,16.86713744974383,17.18703061480734,,,,,,17.099017041818993,,,,,,,,17.58228820993638,17.40736640629672,16.95213253011206,,,,,,18.877950130528546,,,,,,,,19.885772466045104,19.34140523506975,19.35142427979638,,,,,,20.58030987750424,,,,,,,,20.0491475389477,19.406480104896946,19.6939490245215,,,,,,19.12272976596474,,,,,,,,19.762292244361408,19.921526445270757,19.75300970033357,,,,,
C18_POS_0049_zerumbone_positive_M+H219p1744_6p42,20.164334561224802,,,,,,,,20.94492735386735,20.832708431188426,20.36358048656508,,,,,,17.930938434132514,,,,,,,,18.669474899278033,18.922763448210024,18.3730205032032,,,,,,19.969405012160614,,,,,,,,19.946656228346296,20.13591576301233,20.304058240110674,,,,,,19.768191657470386,,,,,,,,19.793744997051935,18.94074231187673,19.378794046562682,,,,,,19.44502332414742,,,,,,,,18.6971671138632,18.880171513153734,18.147484256922738,,,,,,16.871171096496475,,,,,,,,16.994717781201505,16.86713744974383,17.18703061480734,,,,,,17.099017041818993,,,,,,,,17.58228820993638,17.40736640629672,16.95213253011206,,,,,,18.877950130528546,,,,,,,,19.885772466045104,19.34140523506975,19.35142427979638,,,,,,20.58030987750424,,,,,,,,20.0491475389477,19.406480104896946,19.6939490245215,,,,,,19.12272976596474,,,,,,,,19.762292244361408,19.921526445270757,19.75300970033357,,,,,
C18_POS_0050_sclareolide_positive_M+H251p2006_6p60,16.981057092102965,,,,,,,,15.965857127265792,16.8159206759555,16.413176772748045,,,,,,17.631003314288723,,,,,,,,17.283257188243528,17.034340152967765,17.994597760387276,,,,,,16.992018445469853,,,,,,,,17.26004330711186,16.579507418981702,17.336080217703227,,,,,,17.025032772692256,,,,,,,,17.063274920934944,16.85092413982995,17.11177404436502,,,,,,18.645858313308242,,,,,,,,17.516979880456347,17.35431128298183,16.997219044075504,,,,,,15.31760627119613,,,,,,,,15.762536076798533,15.454044469239468,15.787034808198259,,,,,,15.943384580738737,,,,,,,,15.989243133485283,15.9903784084815,16.0116822745874,,,,,,16.089494496930595,,,,,,,,16.03991078200273,16.38966239497229,17.550386892383735,,,,,,18.47645559822537,,,,,,,,17.213970729150912,16.885414628359392,16.397025439365887,,,,,,16.506641762360054,,,,,,,,16.275388560223455,17.16863766325068,17.45236757076446,,,,,
C18_POS_0051_abietic_acid_positive_M+H303p2319_7p42,24.627974255386196,,,,,,,,24.410903929812072,25.48828012269623,24.72061168455368,,,,,,23.55169709322273,,,,,,,,24.15270752909144,24.543369845312643,24.362416291918077,,,,,,25.749155755245184,,,,,,,,25.01681792237408,25.351162093313565,25.871778334402908,,,,,,25.344908762147732,,,,,,,,25.399547941777215,25.702949585434908,25.649326158915883,,,,,,21.361123956091664,,,,,,,,22.57866076949435,22.01925561457744,20.79259013728771,,,,,,20.476082009788925,,,,,,,,20.473364787962446,20.51660032718071,20.89669664449649,,,,,,20.536983446172947,,,,,,,,21.717042129318568,20.944212813865985,20.658282275692684,,,,,,25.678138673698758,,,,,,,,26.605392503435098,26.199306586498494,25.585483688307303,,,,,,26.30009757885147,,,,,,,,25.527245860856542,25.1546551663596,25.34999821306208,,,,,,25.77143846396452,,,,,,,,25.792090824477583,26.334433881312115,25.9096452777755,,,,,
C18_POS_0052_retinoic_acid_positive_M+H301p2162_7p50,20.294328315326034,,,,,,,,20.146681999944622,21.094203833054532,20.73241185974553,,,,,,18.82074279120263,,,,,,,,20.157965754499152,20.873176730360594,19.51604020885771,,,,,,21.07485987504918,,,,,,,,21.21388243552897,21.160797662702056,21.411266871835963,,,,,,20.892653029775996,,,,,,,,21.23442324426139,21.272815327358387,21.075676113675435,,,,,,16.987553300335435,,,,,,,,17.669181466915624,16.854031371365924,16.340185365940354,,,,,,16.09719922333556,,,,,,,,16.28810973162796,15.832736326895487,16.524938166340675,,,,,,16.053301177011253,,,,,,,,15.79548867387197,16.08856596649795,16.43396735254694,,,,,,21.228269163489863,,,,,,,,21.645174659884262,21.593728068240686,21.204200890632883,,,,,,21.706760642861884,,,,,,,,21.251544573202747,21.12892210780408,21.40125135232682,,,,,,21.324763456696576,,,,,,,,21.556568639483704,21.454212075167398,21.80531246990353,,,,,
