compound_id,log2FC,pval,comparison,condition,timepoint_h,adj_pval,significant
UT_C18_POS_31181,-1.4800203013468582,0.0327085038840904,8_vs_0h_t72h,8,72,0.093308393858622,False
UT_C18_POS_32156,-2.739098340493207,0.0011186472569198,8_vs_0h_t72h,8,72,0.0168278227143106,True
UT_C18_POS_15554,0.5674287000434823,0.1224244858525424,8_vs_0h_t72h,8,72,0.2247662148395103,False
UT_C18_POS_10156,14.93818306511532,0.0471016234817583,8_vs_0h_t72h,8,72,0.1163074216658983,False
UT_C18_POS_56727,0.3777237283517678,0.195132970877918,8_vs_0h_t72h,8,72,0.3067314901777611,False
UT_C18_POS_41398,1.051749365854498,0.1030612358426947,8_vs_0h_t72h,8,72,0.1961668965223535,False
UT_C18_POS_15104,-0.3310744482110088,0.0567644457197433,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_37689,-1.1145969792987636,0.0565645253524684,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_33586,-1.0947650986206767,0.0555695473256248,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_16918,-1.1928643444657965,0.0697030692413059,8_vs_0h_t72h,8,72,0.1444660649904992,False
UT_C18_POS_29596,-2.468113729437981,0.0094411152174861,8_vs_0h_t72h,8,72,0.0463442813658355,True
UT_C18_POS_35976,-1.6574436942649768,0.011592010099854,8_vs_0h_t72h,8,72,0.0523413533296782,False
UT_C18_POS_30373,-2.194117143602142,0.0078873649558372,8_vs_0h_t72h,8,72,0.0416393342385522,True
UT_C18_POS_35705,-1.8455544649782567,0.0191681946993006,8_vs_0h_t72h,8,72,0.0665416982241231,False
UT_C18_POS_70334,-0.5677865561905904,0.2582524809548523,8_vs_0h_t72h,8,72,0.3818353793939494,False
UT_C18_POS_31543,-2.689159873104224,0.001881725877426,8_vs_0h_t72h,8,72,0.0209836015206746,True
UT_C18_POS_33548,3.612121371003197,0.5923486345719398,8_vs_0h_t72h,8,72,0.6640190222485126,False
UT_C18_POS_36612,-1.4770459059031893,0.0198647237993543,8_vs_0h_t72h,8,72,0.0679435706384444,False
UT_C18_POS_33035,0.0526132955323639,0.8709575499347649,8_vs_0h_t72h,8,72,0.9073634165575332,False
UT_C18_POS_33976,-1.5445083874274026,0.0517920080841685,8_vs_0h_t72h,8,72,0.1233167418173754,False
UT_C18_POS_33503,-2.199556348588713,0.0092291791792666,8_vs_0h_t72h,8,72,0.0459488315722209,True
UT_C18_POS_10933,-0.9453656537077002,0.0014686958076438,8_vs_0h_t72h,8,72,0.0188687911735603,False
UT_C18_POS_15355,-2.49422672688824,0.0016185059224914,8_vs_0h_t72h,8,72,0.0192040077482959,True
UT_C18_POS_32982,-1.432386118603553,0.0173615908363068,8_vs_0h_t72h,8,72,0.0635130826808946,False
UT_C18_POS_33761,-2.500118830769612,0.0059797466280136,8_vs_0h_t72h,8,72,0.0359496772127498,True
UT_C18_POS_33251,-2.368660856168294,0.0007333400578795,8_vs_0h_t72h,8,72,0.0138261919234116,True
UT_C18_POS_41486,-1.2074740485245066,0.059584026179117,8_vs_0h_t72h,8,72,0.1296392731331022,False
UT_C18_POS_29556,-2.9626276578625053,0.0023166569061845,8_vs_0h_t72h,8,72,0.0225069653593905,True
UT_C18_POS_33097,-5.607025698681996,0.2681146568666571,8_vs_0h_t72h,8,72,0.391987115240449,False
UT_C18_POS_41407,1.5041102855841686,0.1020885666653218,8_vs_0h_t72h,8,72,0.1946074906662919,False
UT_C18_POS_24882,-0.2786304516309386,0.3309582001066005,8_vs_0h_t72h,8,72,0.4658053540735755,False
UT_C18_POS_37137,-1.6006852919403336,0.0054140279173315,8_vs_0h_t72h,8,72,0.0344282957106671,True
UT_C18_POS_27646,-0.9862500518826244,0.0258225343205829,8_vs_0h_t72h,8,72,0.0792230822686305,False
UT_C18_POS_38977,-1.6788888059308142,0.0195658659413392,8_vs_0h_t72h,8,72,0.0675867813627988,False
UT_C18_POS_42292,-1.725715127686108,0.0363931494519857,8_vs_0h_t72h,8,72,0.09944143766275,False
UT_C18_POS_11065,-1.0786418282717314,0.0050671020181436,8_vs_0h_t72h,8,72,0.0339122723026605,True
UT_C18_POS_35026,-2.7611089923405494,0.0010955005639389,8_vs_0h_t72h,8,72,0.0168278227143106,True
UT_C18_POS_16835,-1.3770508529987886,0.0091763040915327,8_vs_0h_t72h,8,72,0.0459488315722209,True
UT_C18_POS_30565,-0.5106246817264797,0.0130149785279874,8_vs_0h_t72h,8,72,0.0548858224413109,False
UT_C18_POS_34482,0.0018043208239078,0.9973677903712808,8_vs_0h_t72h,8,72,0.9987956612236376,False
UT_C18_POS_27393,-1.3894121961956394,0.0160671882313176,8_vs_0h_t72h,8,72,0.0608875626575218,False
UT_C18_POS_50990,-0.5023349781108379,0.038054853103329,8_vs_0h_t72h,8,72,0.1014071228410615,False
UT_C18_POS_26083,-1.6680771962272516,0.0205796220198691,8_vs_0h_t72h,8,72,0.0693130154755539,False
UT_C18_POS_18169,-1.4565344454486675,0.0522823216447294,8_vs_0h_t72h,8,72,0.1241816094753422,False
UT_C18_POS_15685,-1.1337906922641885,0.0066342763492409,8_vs_0h_t72h,8,72,0.0388341113497412,True
UT_C18_POS_21288,-2.9712594102795578,0.0007467878478068,8_vs_0h_t72h,8,72,0.0138261919234116,True
UT_C18_POS_45296,-1.1643993446622964,0.0246637479537009,8_vs_0h_t72h,8,72,0.0763668442883564,False
UT_C18_POS_35950,-4.142354449042615,0.3910022189557705,8_vs_0h_t72h,8,72,0.4919173599992112,False
UT_C18_POS_32609,-1.4150264725815165,0.0011852427424782,8_vs_0h_t72h,8,72,0.0170509654897786,True
UT_C18_POS_39336,-1.7055593351253862,0.02772694001496,8_vs_0h_t72h,8,72,0.0830620751197626,False
UT_C18_POS_14233,0.0277782453057895,0.904290205930855,8_vs_0h_t72h,8,72,0.935034736213796,False
UT_C18_POS_32775,-0.9268027196638045,0.0455024859820664,8_vs_0h_t72h,8,72,0.1138783146492146,False
UT_C18_POS_30337,-0.6288444641275905,0.084615236455556,8_vs_0h_t72h,8,72,0.1662594323052288,False
UT_C18_POS_21106,-3.339937990768057,0.0011754614583812,8_vs_0h_t72h,8,72,0.0170509654897786,True
UT_C18_POS_31936,-1.703078403987302,0.0111867355253607,8_vs_0h_t72h,8,72,0.0514966449109957,False
UT_C18_POS_26400,-2.5408469562460425,0.0038434529717116,8_vs_0h_t72h,8,72,0.0298721705968032,True
UT_C18_POS_40256,-2.460901361446812,0.0039179616461494,8_vs_0h_t72h,8,72,0.0298990118180749,True
UT_C18_POS_12156,13.566345544842674,0.0557521076283984,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_31372,-2.42817835261198,0.0061623640183081,8_vs_0h_t72h,8,72,0.0366857330281408,True
UT_C18_POS_18170,-1.5151897834831232,0.0498475442819809,8_vs_0h_t72h,8,72,0.1205002530929668,False
UT_C18_POS_58857,-2.7025159266535823,0.0014999570777633,8_vs_0h_t72h,8,72,0.0188687911735603,True
UT_C18_POS_55535,-2.767990463169553,0.0005652486519012,8_vs_0h_t72h,8,72,0.0124781585485109,True
UT_C18_POS_30515,-2.717989372884581,0.000988478577449,8_vs_0h_t72h,8,72,0.01589518999829,True
UT_C18_POS_44684,-1.0255577263216686,0.0122239525498752,8_vs_0h_t72h,8,72,0.0541180684090994,False
UT_C18_POS_49273,-2.232447500897109,0.0427885621906198,8_vs_0h_t72h,8,72,0.1094354634454791,False
UT_C18_POS_30678,-2.7121294773965623,0.0015589249945698,8_vs_0h_t72h,8,72,0.0189646614556799,True
UT_C18_POS_33211,-0.999473815177982,0.0051618654535596,8_vs_0h_t72h,8,72,0.0339645517408398,False
UT_C18_POS_42919,-1.575985057799068,0.0333482465541894,8_vs_0h_t72h,8,72,0.093308393858622,False
UT_C18_POS_22542,-2.5361414579532706,0.0050463716960564,8_vs_0h_t72h,8,72,0.0339122723026605,True
UT_C18_POS_25507,-13.015519366123597,0.0577794820465836,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_54209,-1.1413675121931277,0.0532238439184412,8_vs_0h_t72h,8,72,0.1258897678233402,False
UT_C18_POS_32712,-1.310887021049357,0.004847532449685,8_vs_0h_t72h,8,72,0.0335727618668781,True
UT_C18_POS_14564,-1.2168543369344285,0.0002727121655437,8_vs_0h_t72h,8,72,0.0070692599051963,True
UT_C18_POS_47402,-1.0822644152011414,0.0769558021582463,8_vs_0h_t72h,8,72,0.1556742964427109,False
UT_C18_POS_50778,-1.3580857483167392,0.0069811061810518,8_vs_0h_t72h,8,72,0.0400269161774243,True
UT_C18_POS_32131,-2.7010217566521497,0.0031876673062169,8_vs_0h_t72h,8,72,0.02623262683175,True
UT_C18_POS_52526,-0.7222939553348446,0.3259942684200384,8_vs_0h_t72h,8,72,0.4611385050754638,False
UT_C18_POS_19500,0.0991280328777151,0.8034379111224492,8_vs_0h_t72h,8,72,0.8515224527729595,False
UT_C18_POS_44358,-1.6717281919106457,0.0185151536694334,8_vs_0h_t72h,8,72,0.0657681231933503,False
UT_C18_POS_39970,-2.548245550506806,7.75131054262828e-05,8_vs_0h_t72h,8,72,0.0026448984022285,True
UT_C18_POS_41405,1.2869512412383664,0.0447947430152423,8_vs_0h_t72h,8,72,0.1127119522991439,False
UT_C18_POS_17344,-1.542737123577453,0.0206105893050967,8_vs_0h_t72h,8,72,0.0693130154755539,False
UT_C18_POS_27071,-1.6653141838552497,0.0131856474809433,8_vs_0h_t72h,8,72,0.0548858224413109,False
UT_C18_POS_24817,-3.0256727805172936,0.0019661399624349,8_vs_0h_t72h,8,72,0.0209836015206746,True
UT_C18_POS_19250,-1.533547551746576,0.0233145355817638,8_vs_0h_t72h,8,72,0.0748010508459834,False
UT_C18_POS_26683,-2.64394408806642,0.0049296917310202,8_vs_0h_t72h,8,72,0.0338070526063596,True
UT_C18_POS_34903,-1.2002443274788277,0.0374325240970884,8_vs_0h_t72h,8,72,0.1005145896580168,False
UT_C18_POS_49272,-2.1037582726896247,0.0507712300430736,8_vs_0h_t72h,8,72,0.1216062963179224,False
UT_C18_POS_39739,-0.706356840471507,0.0443674263764968,8_vs_0h_t72h,8,72,0.112091017504566,False
UT_C18_POS_46819,-1.998640912154592,0.0172858139139347,8_vs_0h_t72h,8,72,0.0634720568650779,False
UT_C18_POS_22377,-1.3354802246126771,0.0207002388695442,8_vs_0h_t72h,8,72,0.0694475639772,False
UT_C18_POS_13063,-1.1638004274069012,0.0113643559629746,8_vs_0h_t72h,8,72,0.0519566470333384,False
UT_C18_POS_18072,-3.789675340405704,2.0892699655150022e-06,8_vs_0h_t72h,8,72,0.000456563868511,True
UT_C18_POS_23598,-2.3137984633447037,0.0026510687569051,8_vs_0h_t72h,8,72,0.0247256346060691,True
UT_C18_POS_34466,-2.948895165866377,0.0093022835408197,8_vs_0h_t72h,8,72,0.0459854935463139,True
UT_C18_POS_44009,4.232798141283882,0.3910022189557705,8_vs_0h_t72h,8,72,0.4919173599992112,False
UT_C18_POS_25513,-2.516123785226192,0.0039423526813378,8_vs_0h_t72h,8,72,0.0298990118180749,True
UT_C18_POS_22597,-0.6935790625159228,0.1724571470269418,8_vs_0h_t72h,8,72,0.2899850344840043,False
UT_C18_POS_28618,-9.186884891104976,0.158487447104041,8_vs_0h_t72h,8,72,0.2727389462047279,False
UT_C18_POS_52280,-1.4637283237478265,0.0404636719757619,8_vs_0h_t72h,8,72,0.1050253749426548,False
UT_C18_POS_48700,-1.1242909482558154,0.0331657242151674,8_vs_0h_t72h,8,72,0.093308393858622,False
UT_C18_POS_38623,-0.5297332744903365,0.2378137004954269,8_vs_0h_t72h,8,72,0.3575203950866489,False
UT_C18_POS_55145,-1.7690378775922362,0.0578423252312573,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_46877,-1.5005655834737528,0.0221463111707372,8_vs_0h_t72h,8,72,0.0723894610464052,False
UT_C18_POS_24440,-1.376841442123574,0.0210890728676395,8_vs_0h_t72h,8,72,0.0701092870570459,False
UT_C18_POS_33261,-1.1713323519561598,0.0461086335868968,8_vs_0h_t72h,8,72,0.1147793209752112,False
UT_C18_POS_19739,-0.6735732869981881,0.21701147478264,8_vs_0h_t72h,8,72,0.3325290834840235,False
UT_C18_POS_44231,-1.1388487995752676,0.15869747654285,8_vs_0h_t72h,8,72,0.2727389462047279,False
UT_C18_POS_33246,-1.763350798698447,0.0039213991989091,8_vs_0h_t72h,8,72,0.0298990118180749,True
UT_C18_POS_28036,-2.4943384840716085,0.0047084003451911,8_vs_0h_t72h,8,72,0.0327714033976238,True
UT_C18_POS_52151,-1.5775869455751597,0.0206046508953484,8_vs_0h_t72h,8,72,0.0693130154755539,False
UT_C18_POS_46002,-8.587279087730725,0.1982159707147143,8_vs_0h_t72h,8,72,0.3108790841142212,False
UT_C18_POS_46431,-0.8955600036071694,0.1781492890538823,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_40346,-5.487742861414093,0.2865362871861551,8_vs_0h_t72h,8,72,0.4142991572661468,False
UT_C18_POS_31534,-2.8113927745041813,0.0020003791412224,8_vs_0h_t72h,8,72,0.0209836015206746,True
UT_C18_POS_26767,-0.689913626510986,0.1418496956316016,8_vs_0h_t72h,8,72,0.2499341614466129,False
UT_C18_POS_33857,-9.369511298190703,0.1475026287846751,8_vs_0h_t72h,8,72,0.258591701340552,False
UT_C18_POS_39388,-1.1393049587112998,0.0258913011878081,8_vs_0h_t72h,8,72,0.0792602414917803,False
UT_C18_POS_41456,-2.000146687303776,0.0201565501182543,8_vs_0h_t72h,8,72,0.0684442078044609,False
UT_C18_POS_64475,0.8529971816651063,0.0019991111633238,8_vs_0h_t72h,8,72,0.0209836015206746,False
UT_C18_POS_28903,-2.516670414302343,0.0119331124334006,8_vs_0h_t72h,8,72,0.0532051712814181,False
UT_C18_POS_44327,-1.111803563777002,0.0711392095546759,8_vs_0h_t72h,8,72,0.1470070224032373,False
UT_C18_POS_16104,-17.76898257557022,8.521678235202736e-06,8_vs_0h_t72h,8,72,0.0007947885234032,True
UT_C18_POS_17317,-2.260930049283914,0.006308185832501,8_vs_0h_t72h,8,72,0.037141355620245,True
UT_C18_POS_16306,-1.723756966226894,0.0013224404299652,8_vs_0h_t72h,8,72,0.0180815868914403,True
UT_C18_POS_40134,-1.2531500014555448,0.0617961493040267,8_vs_0h_t72h,8,72,0.1323932815870343,False
UT_C18_POS_56807,-1.7440569120362603,0.073871509915987,8_vs_0h_t72h,8,72,0.1513122143081491,False
UT_C18_POS_50440,-1.1027457352703005,0.0013897143894257,8_vs_0h_t72h,8,72,0.0184220200463982,True
UT_C18_POS_66018,0.2483283332602575,0.4772951803722313,8_vs_0h_t72h,8,72,0.5751386368137396,False
UT_C18_POS_64964,-0.2489654493785806,0.5343744225872131,8_vs_0h_t72h,8,72,0.6192401565658181,False
UT_C18_POS_78284,12.684773059087805,0.0563421588820909,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_55561,-1.058995251623891,0.0784625092464327,8_vs_0h_t72h,8,72,0.1577141529249416,False
UT_C18_POS_10681,-0.0019094759133473,0.999799432781684,8_vs_0h_t72h,8,72,0.999799432781684,False
UT_C18_POS_29035,-2.080480434239089,0.0046330428925508,8_vs_0h_t72h,8,72,0.0327354899327201,True
UT_C18_POS_25178,-0.1537036941859852,0.5111037960591404,8_vs_0h_t72h,8,72,0.6054481038837742,False
UT_C18_POS_13497,12.556763183676088,0.0718695320370065,8_vs_0h_t72h,8,72,0.1478609931173119,False
UT_C18_POS_35142,-1.6363957282609238,0.0159674121615497,8_vs_0h_t72h,8,72,0.0607317171721574,False
UT_C18_POS_59166,-1.43205647827212,0.0212476071522791,8_vs_0h_t72h,8,72,0.070439342194404,False
UT_C18_POS_19331,-4.56892157141672,3.1261069127797024e-05,8_vs_0h_t72h,8,72,0.0012863010502878,True
UT_C18_POS_27039,-2.509095361994021,0.0008341659481633,8_vs_0h_t72h,8,72,0.0147885103057834,True
UT_C18_POS_48773,-0.7340337042631973,0.0188512105304956,8_vs_0h_t72h,8,72,0.0665323289329707,False
UT_C18_POS_62637,-0.5958842559809163,0.0353044802962494,8_vs_0h_t72h,8,72,0.0978038968999069,False
UT_C18_POS_36500,-0.2155624394918902,0.6196562554223848,8_vs_0h_t72h,8,72,0.6872515103088673,False
UT_C18_POS_35593,0.2567365357308908,0.5306259865940055,8_vs_0h_t72h,8,72,0.6181063740591288,False
UT_C18_POS_24973,1.5814289060703717,0.0133992907241216,8_vs_0h_t72h,8,72,0.0549724566658246,False
UT_C18_POS_66569,-0.4662529162570337,0.0974807731971062,8_vs_0h_t72h,8,72,0.1873291232180654,False
UT_C18_POS_58200,2.571629586503139,0.0484843653342995,8_vs_0h_t72h,8,72,0.1189993457941843,False
UT_C18_POS_51933,-2.1939929272473044,0.0069203927034167,8_vs_0h_t72h,8,72,0.0398420962637035,True
UT_C18_POS_15765,-12.634003326371095,0.0584097374891056,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_15794,-2.970532441657422,0.0009355619923201,8_vs_0h_t72h,8,72,0.0155815622292362,True
UT_C18_POS_45534,-0.1486868955843174,0.9811225556883688,8_vs_0h_t72h,8,72,0.993910539759615,False
UT_C18_POS_60958,-1.28351775502799,0.0612242123147647,8_vs_0h_t72h,8,72,0.1317733431205476,False
UT_C18_POS_48424,-1.77228031347369,0.0495288161434607,8_vs_0h_t72h,8,72,0.1205002530929668,False
UT_C18_POS_70360,0.3435112640495106,0.552985538086732,8_vs_0h_t72h,8,72,0.6315320553333372,False
UT_C18_POS_36758,-3.056987272764271,0.0029492445400224,8_vs_0h_t72h,8,72,0.0256272864067786,True
UT_C18_POS_45944,-4.190516994469597,0.3910022189557705,8_vs_0h_t72h,8,72,0.4919173599992112,False
UT_C18_POS_38052,-1.5274641697833715,0.0892909958784447,8_vs_0h_t72h,8,72,0.1739806451726242,False
UT_C18_POS_29319,-1.8658306246830207,0.0104413456482177,8_vs_0h_t72h,8,72,0.0491833082890796,True
UT_C18_POS_37273,8.533464507080367,0.1736578366924513,8_vs_0h_t72h,8,72,0.291653437614333,False
UT_C18_POS_54117,-0.658693250284049,0.1759919200618388,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_60175,-1.031326621546171,0.0916371245682138,8_vs_0h_t72h,8,72,0.1775627940040598,False
UT_C18_POS_37728,-1.1573662786633676,0.0607238089171626,8_vs_0h_t72h,8,72,0.1313023318007891,False
UT_C18_POS_48830,0.1285038209924245,0.7960135672545717,8_vs_0h_t72h,8,72,0.8455755357548563,False
UT_C18_POS_45336,-1.285133142413457,0.0682699357782939,8_vs_0h_t72h,8,72,0.142777556514716,False
UT_C18_POS_19664,-0.1980738965495518,0.682465459979072,8_vs_0h_t72h,8,72,0.7418563935592244,False
UT_C18_POS_56668,0.4820522117260957,0.2063330526707122,8_vs_0h_t72h,8,72,0.3195230142487921,False
UT_C18_POS_28773,0.3870635486387392,0.2945546579693551,8_vs_0h_t72h,8,72,0.4235073203905978,False
UT_C18_POS_57378,-0.41000956087057,0.3929680862420386,8_vs_0h_t72h,8,72,0.4935030095624884,False
UT_C18_POS_52054,-1.6851079784887195,0.0174699329307546,8_vs_0h_t72h,8,72,0.0636469691930359,False
UT_C18_POS_64339,1.5549206128322943,0.024029546050053,8_vs_0h_t72h,8,72,0.0756050664105315,False
UT_C18_POS_68216,-1.1405454312026926,0.0153495107945993,8_vs_0h_t72h,8,72,0.0599468801763091,False
UT_C18_POS_20622,-2.2229640513635864,0.0062747459375222,8_vs_0h_t72h,8,72,0.037141355620245,True
UT_C18_POS_66555,-0.7370936961130212,0.0525622672980715,8_vs_0h_t72h,8,72,0.1246349355084782,False
UT_C18_POS_26566,-0.845075915032286,0.0372575586979833,8_vs_0h_t72h,8,72,0.1003429527780439,False
UT_C18_POS_57559,2.5192374001663467,0.0610978272038334,8_vs_0h_t72h,8,72,0.1317039449278319,False
UT_C18_POS_72243,-0.5351022801766199,0.2549334187617794,8_vs_0h_t72h,8,72,0.3786113087555513,False
UT_C18_POS_17452,-4.779798354644489,0.3493582607452538,8_vs_0h_t72h,8,72,0.4852702865709183,False
UT_C18_POS_14019,-0.2183358138999125,0.4676059000493215,8_vs_0h_t72h,8,72,0.565411109912706,False
UT_C18_POS_32433,-8.731707063235453,0.1818898380807627,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_71981,-1.3166552087297845,0.0097622321788686,8_vs_0h_t72h,8,72,0.0477530168469833,True
UT_C18_POS_52179,12.386224511365732,0.0576733359509812,8_vs_0h_t72h,8,72,0.1282813543913011,False
UT_C18_POS_70290,-0.6008993901323194,0.1694023610034654,8_vs_0h_t72h,8,72,0.2862245205843576,False
UT_C18_POS_44139,4.104798292483597,0.5407880387779836,8_vs_0h_t72h,8,72,0.6227168482084181,False
UT_C18_POS_38250,-10.205959094404609,0.1251795731918994,8_vs_0h_t72h,8,72,0.227517829756383,False
UT_C18_POS_57806,5.8888141045841,0.0005277949925032,8_vs_0h_t72h,8,72,0.0119094386211615,True
UT_C18_POS_54481,-1.5746881755140336,0.0153830807600393,8_vs_0h_t72h,8,72,0.0599468801763091,False
UT_C18_POS_67360,-0.2808817155843996,0.6137733616779337,8_vs_0h_t72h,8,72,0.6825667193858738,False
UT_C18_POS_48623,-0.9777494708992922,0.0812286664982744,8_vs_0h_t72h,8,72,0.1616485127042473,False
UT_C18_POS_62260,0.778383068211614,0.1791366616675968,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_12798,-0.400687127192743,0.1747996034214492,8_vs_0h_t72h,8,72,0.2928678385468353,False
UT_C18_POS_42689,-2.626400531836069,0.0026812035887947,8_vs_0h_t72h,8,72,0.0248410849054559,True
UT_C18_POS_49423,-4.042180981807742,0.5473578893718534,8_vs_0h_t72h,8,72,0.6281818599107653,False
UT_C18_POS_34493,-3.3036383562827645,0.0020351139749031,8_vs_0h_t72h,8,72,0.0209836015206746,True
UT_C18_POS_37006,-3.11024749381566,0.0025234570947716,8_vs_0h_t72h,8,72,0.0236933991650036,True
UT_C18_POS_41086,-2.553635792867184,0.0073003268014429,8_vs_0h_t72h,8,72,0.0412573636570803,True
UT_C18_POS_21820,0.4373033204271337,0.2050359367897045,8_vs_0h_t72h,8,72,0.3183632359254124,False
UT_C18_POS_46683,-0.6708380357479271,0.2149721187338606,8_vs_0h_t72h,8,72,0.3301273261346554,False
UT_C18_POS_40573,2.5998329384116587,0.0050611935268237,8_vs_0h_t72h,8,72,0.0339122723026605,True
UT_C18_POS_61465,0.1697557263809379,0.6695686666438114,8_vs_0h_t72h,8,72,0.730675947452958,False
UT_C18_POS_77059,5.218419526265601,0.2870171109841047,8_vs_0h_t72h,8,72,0.4142991572661468,False
UT_C18_POS_74444,4.708013607907741,0.3246130471830946,8_vs_0h_t72h,8,72,0.4596494463655358,False
UT_C18_POS_18518,0.8245711515874774,0.0311795947819607,8_vs_0h_t72h,8,72,0.0897536072015701,False
UT_C18_POS_14207,8.420038780205324,0.1817816884327471,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_23631,-1.547306329371832,0.0110244172354846,8_vs_0h_t72h,8,72,0.0510700652729902,False
UT_C18_POS_20906,2.645107719394069,0.0008965469725797,8_vs_0h_t72h,8,72,0.0153078975289517,True
UT_C18_POS_24520,0.0990344580851676,0.8303177158664814,8_vs_0h_t72h,8,72,0.8753688654839544,False
UT_C18_POS_44049,-0.9003480751303421,0.1769202357862473,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_68169,-0.4501521928690657,0.2869063400003273,8_vs_0h_t72h,8,72,0.4142991572661468,False
UT_C18_POS_53918,-0.5814104739751649,0.2283547001079033,8_vs_0h_t72h,8,72,0.3461194208569412,False
UT_C18_POS_37734,-1.1179039915656688,0.0767634939441541,8_vs_0h_t72h,8,72,0.1556742964427109,False
UT_C18_POS_42895,-0.7136128549916272,0.1491477621635767,8_vs_0h_t72h,8,72,0.2601717197840946,False
UT_C18_POS_26373,-2.310715972965898,0.002820909098057,8_vs_0h_t72h,8,72,0.0252977681293705,True
UT_C18_POS_57459,-0.4629212066176151,0.3064298322079766,8_vs_0h_t72h,8,72,0.4374442196519992,False
UT_C18_POS_52206,-0.4196942515220847,0.071529933388446,8_vs_0h_t72h,8,72,0.1473790527399646,False
UT_C18_POS_25124,1.0518645273113734,0.119795052855329,8_vs_0h_t72h,8,72,0.222466570678815,False
UT_C18_POS_16218,-0.6489215830892299,0.2575835108731262,8_vs_0h_t72h,8,72,0.3813326261497393,False
UT_C18_POS_24139,9.015470249900192,0.1721986096848795,8_vs_0h_t72h,8,72,0.2898987424177455,False
UT_C18_POS_25122,1.0713166090048318,0.1328723502292524,8_vs_0h_t72h,8,72,0.2374053869357907,False
UT_C18_POS_61553,2.085856936724735,0.0263384890083819,8_vs_0h_t72h,8,72,0.0797565933392344,False
UT_C18_POS_59859,-0.7409531497675346,0.0788734869783544,8_vs_0h_t72h,8,72,0.1583127808934258,False
UT_C18_POS_46764,-0.8368769554730129,0.1519923788353818,8_vs_0h_t72h,8,72,0.2634911251433695,False
UT_C18_POS_51321,-1.2962887395901603,0.039842344414284,8_vs_0h_t72h,8,72,0.1039914922305659,False
UT_C18_POS_62864,-0.0682612179782502,0.7523822217702031,8_vs_0h_t72h,8,72,0.8063348162271093,False
UT_C18_POS_27560,0.9118335244572524,0.1784996133561302,8_vs_0h_t72h,8,72,0.2938771750500726,False
UT_C18_POS_29391,-8.787063552606572,0.1245657446642762,8_vs_0h_t72h,8,72,0.2269107770642218,False
UT_C18_POS_42872,-0.2477055969402073,0.6914717295651116,8_vs_0h_t72h,8,72,0.7504801781703577,False
UT_C18_POS_46156,4.488106622634008,0.3910022189557705,8_vs_0h_t72h,8,72,0.4919173599992112,False
UT_C18_POS_58812,-1.2870414492492372,0.033233830824404,8_vs_0h_t72h,8,72,0.093308393858622,False
UT_C18_POS_67877,-0.1086723308189121,0.6897841533494946,8_vs_0h_t72h,8,72,0.7492298373726265,False
UT_C18_POS_53732,-1.5084895357979526,0.024673204873722,8_vs_0h_t72h,8,72,0.0763668442883564,False
UT_C18_POS_51563,-1.5348016613929332,0.0244757852974151,8_vs_0h_t72h,8,72,0.0762778961197921,False
UT_C18_POS_44294,-10.336258998683109,0.1326743965165309,8_vs_0h_t72h,8,72,0.2374053869357907,False
UT_C18_POS_26401,1.215936203183798,0.0382022171869329,8_vs_0h_t72h,8,72,0.101606277270949,False
UT_C18_POS_61457,1.387120867373234,0.0639969842833591,8_vs_0h_t72h,8,72,0.1360665364930386,False
UT_C18_POS_54201,0.4928324609216132,0.9388079574523398,8_vs_0h_t72h,8,72,0.9643115510101492,False
UT_C18_POS_50660,4.657624928604378,0.5028870809453426,8_vs_0h_t72h,8,72,0.5992666322338452,False
UT_C18_POS_47977,0.6495963163543763,0.922209804952127,8_vs_0h_t72h,8,72,0.952156101201495,False
UT_C18_POS_45702,5.892893226481069,0.455508480656605,8_vs_0h_t72h,8,72,0.5541359690770351,False
UT_C18_POS_67186,-0.1454127268445653,0.7753788510334545,8_vs_0h_t72h,8,72,0.8261652799663387,False
UT_C18_POS_55759,-1.483794411318609,0.0349312930257211,8_vs_0h_t72h,8,72,0.0969620613948093,False
UT_C18_POS_57642,-2.534372239070553,0.0082395461057421,8_vs_0h_t72h,8,72,0.0431727528162294,True
UT_C18_POS_34805,-3.1872986966646266,0.0037576996194958,8_vs_0h_t72h,8,72,0.0295484645097861,True
UT_C18_POS_39517,-3.843284409540445,0.0029104177959457,8_vs_0h_t72h,8,72,0.0254503079037907,True
UT_C18_POS_69904,-0.011963822684212,0.9799466446148418,8_vs_0h_t72h,8,72,0.9935299482708072,False
