gene_id	7554b029c9b5405b10af2abbc8cfb8	4b1efadfac8ef7d618dd0a72d74965	b805c74d2269a0bc7cb71fb4228e51	bb555814a8fcf39702f665bd3d7f60	6d23896f3a3f116f878335e8ae25aa	e1e8d55c706ebfc3586551ef3e39b0	e18610c05f8d2997ea5b827525af3a	814d63ad75ee01be7ecee119ad3385	7ed5e249f5a8fe881b026b638c027c
MSTRG.2216	85.80899938230328	94.93339147995783	94.93339147995783	71.7358661652668	71.7358661652668	62.2101680119635	45.30866561530306	67.18035976161242	67.18035976161242
MSTRG.2217	158.64687095100257	30.123095373448162	30.123095373448162	8.231984641915862	8.231984641915862	9.822658107152133	9.53866644532696	17.274949652986052	17.274949652986052
MSTRG.2218	378.1582647196854	198.9949936791424	198.9949936791424	134.06374988262976	134.06374988262976	162.6195619961853	124.00266378925048	168.91061882919695	168.91061882919695
MSTRG.2219	13.968906876188907	0.0	0.0	0.0	0.0	0.0	0.0	11.516633101990701	11.516633101990701
MSTRG.222	28.935592814962735	20.994884654221444	20.994884654221444	23.519956119759605	23.519956119759605	39.29063242860853	32.590443688200445	19.194388503317835	19.194388503317835
MSTRG.2220	12.971127813603985	23.73334786998946	23.73334786998946	31.75194076167547	31.75194076167547	30.559380777806634	55.642220931073936	21.11382735364962	21.11382735364962
MSTRG.2221	41.90672062856672	39.251306092674874	39.251306092674874	57.623892493411034	57.623892493411034	64.39298092466397	126.38733040058221	73.89839573777365	73.89839573777365
MSTRG.2222	2467.507621772512	1882.2370503045488	1882.2370503045488	682.0787274730286	682.0787274730286	604.6391768180313	424.4706568170497	845.5128135711506	845.5128135711506
MSTRG.2223	145.6757431373986	159.74368758646753	159.74368758646753	149.3517213604735	149.3517213604735	159.34534262713458	203.4915508336418	188.10500733251476	188.10500733251476
MSTRG.2224	157.64909188841767	126.88212899725134	126.88212899725134	151.70371697244946	151.70371697244946	193.17894277399193	183.619329072544	172.7494965298605	172.7494965298605
MSTRG.2225	147.67130126256845	73.9385068257364	73.9385068257364	43.51191882155527	43.51191882155527	57.844542186562556	54.84733206063002	75.81783458810544	75.81783458810544
MSTRG.2226	71.84009250611437	104.06160219918456	104.06160219918456	87.02383764311054	87.02383764311054	109.14064563502369	129.56688588235787	119.00520872057056	119.00520872057056
MSTRG.2227	91.79567375781282	45.641053596133574	45.641053596133574	49.391907851495176	49.391907851495176	55.661729273862086	48.488221097078714	63.34148206094885	63.34148206094885
MSTRG.2228	32.926709065302425	32.86155858921617	32.86155858921617	42.335921015567294	42.335921015567294	40.38203888495877	29.410888206424794	41.267935282133344	41.267935282133344
MSTRG.2229	10.97556968843414	8.215389647304043	8.215389647304043	10.583980253891824	10.583980253891824	14.18828393255308	0.0	12.476352527156592	12.476352527156592
MSTRG.223	95.78679000815251	126.88212899725134	126.88212899725134	50.56790565748315	50.56790565748315	44.747664710359714	67.56555398773263	71.01923746227598	71.01923746227598
MSTRG.2230	46.89561594149133	35.60002180498419	35.60002180498419	101.1358113149663	101.1358113149663	124.420336023927	110.48955299170396	119.00520872057056	119.00520872057056
MSTRG.2231	232.4825215822868	102.23596005533922	102.23596005533922	209.3276094658605	209.3276094658605	285.94849156376205	149.4391076434557	275.4394750226109	275.4394750226109
MSTRG.2232	209.53360314283358	49.29233788382426	49.29233788382426	8.231984641915862	8.231984641915862	12.005471019852607	29.410888206424794	5.7583165509953504	5.7583165509953504
MSTRG.2233	49.8889531292461	73.9385068257364	73.9385068257364	107.01580034490621	107.01580034490621	129.8773683056782	106.51510863948438	125.72324469673181	125.72324469673181
MSTRG.2234	100.7756853210771	110.45134970264326	110.45134970264326	1043.1100539113386	1043.1100539113386	911.3243910524478	1038.1248647997509	873.3446769009614	873.3446769009614
MSTRG.2235	104.76680157141679	135.09751864455538	135.09751864455538	98.78381570299035	98.78381570299035	102.59220689692226	121.61799717791874	114.2066115947411	114.2066115947411
MSTRG.2236	22.948918439453205	25.558990013834805	25.558990013834805	0.0	0.0	17.462503301603792	0.0	15.355510802654267	15.355510802654267
MSTRG.2237	101.77346438366203	83.06671754496311	83.06671754496311	0.0	0.0	101.50080044057204	90.61733123060613	0.0	0.0
MSTRG.2238	3546.1067884268123	2879.037660844106	2879.037660844106	4407.639776842951	4407.639776842951	4661.396975071862	5169.957213367213	4440.621780242581	4440.621780242581
MSTRG.2239	200.55359157956931	169.7847193776169	169.7847193776169	162.2876972263413	162.2876972263413	147.339871607282	226.5433280765153	155.47454687687446	155.47454687687446
MSTRG.224	340.24266034145836	163.39497187415822	163.39497187415822	132.8877520766418	132.8877520766418	157.16252971443413	147.8493299025679	133.40100009805894	133.40100009805894
MSTRG.2241	121.72904563536046	110.45134970264326	110.45134970264326	50.56790565748315	50.56790565748315	61.11876155561327	67.56555398773263	47.02625183312869	47.02625183312869
MSTRG.2242	0.0	6.389747503458701	6.389747503458701	38.80792759760335	38.80792759760335	41.473445341309	27.821110465536968	45.10681298279691	45.10681298279691
MSTRG.2243	5.986674375509532	0.0	0.0	24.695953925747588	24.695953925747588	32.74219369050711	27.821110465536968	29.75130218014264	29.75130218014264
MSTRG.2244	700.4409019346151	457.32335703325845	457.32335703325845	2134.436017868184	2134.436017868184	2518.966101256347	6944.1491721980265	2158.4089871980905	2158.4089871980905
MSTRG.2245	50.886732191831015	54.769264315360296	54.769264315360296	39.98392540359133	39.98392540359133	38.19922597225829	43.71888787441523	56.62344608478761	56.62344608478761
MSTRG.2246	314.3004047142504	375.169460560218	375.169460560218	576.2389249341104	576.2389249341104	551.1602604568697	560.3966536629589	639.1731371604839	639.1731371604839
MSTRG.2247	15.96446500135875	25.558990013834805	25.558990013834805	24.695953925747588	24.695953925747588	37.107819515908055	28.61599933598088	60.462323785451176	60.462323785451176
MSTRG.2248	130.70905719862478	213.60013082990514	213.60013082990514	0.0	0.0	56.75313573021232	45.30866561530306	73.89839573777365	73.89839573777365
MSTRG.225	26.940034689792892	0.0	0.0	0.0	0.0	15.279690388903317	15.102888538434353	0.0	0.0
